id,time
0,0.027815818786621094
1,0.0019617080688476562
2,0.0018892288208007812
3,0.002055644989013672
4,0.0021369457244873047
5,0.0017910003662109375
6,0.0018241405487060547
7,0.0017223358154296875
8,0.0018458366394042969
9,0.0017502307891845703
10,0.001695394515991211
11,0.001758575439453125
12,0.001748800277709961
13,0.0020923614501953125
14,0.0018334388732910156
15,0.0017790794372558594
16,0.0018854141235351562
17,0.0017709732055664062
18,0.0017588138580322266
19,0.0019464492797851562
20,0.0018355846405029297
21,0.0017728805541992188
22,0.0019347667694091797
23,0.0018944740295410156
24,0.0018200874328613281
25,0.001720428466796875
26,0.0017938613891601562
27,0.0017082691192626953
28,0.0017724037170410156
29,0.001947164535522461
30,0.0029158592224121094
31,0.001886129379272461
32,0.0017852783203125
33,0.0018351078033447266
34,0.0017452239990234375
35,0.001756429672241211
36,0.00174713134765625
37,0.0018451213836669922
38,0.001737356185913086
39,0.0019915103912353516
40,0.003164529800415039
41,0.0018928050994873047
42,0.0018463134765625
43,0.0017743110656738281
44,0.001844644546508789
45,0.0018000602722167969
46,0.0018355846405029297
47,0.0019931793212890625
48,0.001859426498413086
49,0.001756429672241211
50,0.0018396377563476562
51,0.0017244815826416016
52,0.0017125606536865234
53,0.0016291141510009766
54,0.001600503921508789
55,0.0017240047454833984
56,0.001995563507080078
57,0.0019884109497070312
58,0.0018281936645507812
59,0.0017938613891601562
60,0.0017888545989990234
61,0.0018341541290283203
62,0.0017628669738769531
63,0.0017933845520019531
64,0.0018739700317382812
65,0.0021085739135742188
66,0.0018012523651123047
67,0.001771688461303711
68,0.0016880035400390625
69,0.0018451213836669922
70,0.0018281936645507812
71,0.0018155574798583984
72,0.0017898082733154297
73,0.0017766952514648438
74,0.001997709274291992
75,0.0018134117126464844
76,0.0017671585083007812
77,0.0018467903137207031
78,0.0018277168273925781
79,0.0017540454864501953
80,0.0017328262329101562
81,0.0018274784088134766
82,0.0020351409912109375
83,0.0020537376403808594
84,0.002296924591064453
85,0.001802682876586914
86,0.001954793930053711
87,0.0018036365509033203
88,0.001837015151977539
89,0.0019445419311523438
90,0.0017695426940917969
91,0.002118349075317383
92,0.0020248889923095703
93,0.0017590522766113281
94,0.0017242431640625
95,0.0017657279968261719
96,0.0017409324645996094
97,0.0018820762634277344
98,0.0018749237060546875
99,0.0019752979278564453
100,0.0020325183868408203
101,0.00177001953125
102,0.001859426498413086
103,0.0017743110656738281
104,0.0017590522766113281
105,0.0018892288208007812
106,0.0018436908721923828
107,0.0017931461334228516
108,0.0020949840545654297
109,0.0019664764404296875
110,0.0017826557159423828
111,0.0017189979553222656
112,0.0017211437225341797
113,0.0017805099487304688
114,0.0017404556274414062
115,0.0017733573913574219
116,0.0017747879028320312
117,0.001947164535522461
118,0.0018510818481445312
119,0.001733541488647461
120,0.0017542839050292969
121,0.001798868179321289
122,0.0017499923706054688
123,0.0017604827880859375
124,0.00171661376953125
125,0.0022237300872802734
126,0.0018587112426757812
127,0.0020415782928466797
128,0.001794576644897461
129,0.0016417503356933594
130,0.0017974376678466797
131,0.0021932125091552734
132,0.0019068717956542969
133,0.001798391342163086
134,0.0019812583923339844
135,0.0020360946655273438
136,0.001796722412109375
137,0.0017282962799072266
138,0.0017783641815185547
139,0.002003192901611328
140,0.002444744110107422
141,0.0018455982208251953
142,0.0017726421356201172
143,0.00177764892578125
144,0.0020508766174316406
145,0.0020987987518310547
146,0.0017881393432617188
147,0.0018110275268554688
148,0.0017037391662597656
149,0.0018754005432128906
150,0.001817464828491211
151,0.00177764892578125
152,0.0021038055419921875
153,0.0018055438995361328
154,0.0017659664154052734
155,0.0019195079803466797
156,0.0023794174194335938
157,0.002052783966064453
158,0.0017459392547607422
159,0.0018758773803710938
160,0.002005338668823242
161,0.002229452133178711
162,0.0017709732055664062
163,0.0017616748809814453
164,0.0018374919891357422
165,0.0018873214721679688
166,0.001802206039428711
167,0.001699686050415039
168,0.0017685890197753906
169,0.0019779205322265625
170,0.001828908920288086
171,0.0017778873443603516
172,0.003165721893310547
173,0.0017764568328857422
174,0.0017611980438232422
175,0.0018117427825927734
176,0.0017402172088623047
177,0.0018024444580078125
178,0.0020325183868408203
179,0.0017192363739013672
180,0.001825571060180664
181,0.0018842220306396484
182,0.0018033981323242188
183,0.0017719268798828125
184,0.0017926692962646484
185,0.0017976760864257812
186,0.001850128173828125
187,0.0019412040710449219
188,0.0017445087432861328
189,0.0017237663269042969
190,0.0018470287322998047
191,0.0017771720886230469
192,0.0019631385803222656
193,0.0017933845520019531
194,0.0017940998077392578
195,0.002991914749145508
196,0.0021648406982421875
197,0.0020699501037597656
198,0.0019512176513671875
199,0.0020194053649902344
200,0.0019223690032958984
201,0.0020852088928222656
202,0.0021440982818603516
203,0.003381967544555664
204,0.0022923946380615234
205,0.003741741180419922
206,0.002342700958251953
207,0.0021817684173583984
208,0.0031325817108154297
209,0.001851797103881836
210,0.0017507076263427734
211,0.0016100406646728516
212,0.0018146038055419922
213,0.001811981201171875
214,0.0017955303192138672
215,0.0017611980438232422
216,0.001809835433959961
217,0.0019431114196777344
218,0.0019960403442382812
219,0.001737833023071289
220,0.0017049312591552734
221,0.001766204833984375
222,0.0017848014831542969
223,0.0022592544555664062
224,0.0017943382263183594
225,0.0017478466033935547
