id,time
9,0.002425670623779297
19,0.003766298294067383
29,0.0022890567779541016
39,0.0026519298553466797
49,0.002671957015991211
59,0.002295970916748047
69,0.0022258758544921875
79,0.0021822452545166016
89,0.0023822784423828125
99,0.0026214122772216797
109,0.002300262451171875
119,0.0022995471954345703
129,0.0021066665649414062
139,0.002287626266479492
149,0.0023775100708007812
159,0.0031435489654541016
169,0.002296924591064453
179,0.002361297607421875
189,0.0022754669189453125
199,0.0022788047790527344
209,0.0022079944610595703
219,0.0023736953735351562
229,0.0026171207427978516
239,0.0019617080688476562
249,0.0022962093353271484
259,0.0022478103637695312
269,0.0024123191833496094
279,0.002173185348510742
289,0.0023679733276367188
299,0.0024199485778808594
309,0.005009174346923828
319,0.0024328231811523438
329,0.0022995471954345703
339,0.0021932125091552734
349,0.0025725364685058594
359,0.0018994808197021484
369,0.002125978469848633
379,0.002331256866455078
389,0.0023565292358398438
399,0.0026760101318359375
409,0.002867460250854492
419,0.0023555755615234375
429,0.002383708953857422
439,0.002264261245727539
449,0.0019767284393310547
459,0.002878427505493164
469,0.002405881881713867
479,0.002479076385498047
489,0.0023932456970214844
499,0.0022094249725341797
509,0.0020961761474609375
519,0.0022292137145996094
529,0.002250194549560547
539,0.0024399757385253906
549,0.002290487289428711
559,0.003089427947998047
569,0.0027887821197509766
579,0.0024378299713134766
589,0.0059773921966552734
599,0.004259586334228516
609,0.0025293827056884766
619,0.002747058868408203
629,0.002612590789794922
639,0.0025587081909179688
649,0.002611398696899414
659,0.002747058868408203
669,0.0024192333221435547
679,0.0028734207153320312
689,0.002234220504760742
699,0.0029268264770507812
709,0.0028002262115478516
719,0.0022187232971191406
729,0.0021636486053466797
739,0.0026543140411376953
749,0.002656698226928711
759,0.002516031265258789
769,0.002524137496948242
779,0.0025177001953125
789,0.0029120445251464844
799,0.002949237823486328
809,0.002328157424926758
819,0.0030324459075927734
829,0.0024881362915039062
839,0.004366874694824219
849,0.002420663833618164
859,0.0024161338806152344
869,0.002720355987548828
879,0.0026047229766845703
889,0.0025229454040527344
899,0.002804994583129883
909,0.002498149871826172
919,0.0026493072509765625
929,0.0032148361206054688
939,0.0022821426391601562
949,0.002074003219604492
959,0.002615213394165039
969,0.0021860599517822266
979,0.0023183822631835938
989,0.0027730464935302734
999,0.0024285316467285156
